8 1924 4 1 680
8 1924 18 2 681
8 1924 22 3 682
1924 8 2 1 683
8 861 1 1 684
8 861 2 2 685
8 861 2 3 686
861 8 1 1 687
8 260 9 1 688
8 260 37 2 689
8 260 46 3 690
260 8 5 1 691
8 4467 1 1 692
8 4467 2 2 693
8 4467 2 3 694
4467 8 1 1 695
8 2745 1 1 696
8 2745 2 2 697
8 2745 2 3 698
2745 8 1 1 699
8 4508 1 1 700
8 4508 2 2 701
8 4508 2 3 702
4508 8 1 1 703
8 2677 1 1 704
8 2677 2 2 705
8 2677 2 3 706
2677 8 1 1 707
8 2685 1 1 708
8 2685 2 2 709
8 2685 2 3 710
2685 8 1 1 711
8 2687 1 1 712
8 2687 2 2 713
8 2687 2 3 714
2687 8 1 1 715
8 2721 1 1 716
8 2721 2 2 717
8 2721 2 3 718
2721 8 1 1 719
8 2747 1 1 720
8 2747 2 2 721
8 2747 2 3 722
2747 8 1 1 723
8 2680 1 1 724
8 2680 2 2 725
8 2680 2 3 726
2680 8 1 1 727
8 478 5 1 728
8 478 20 2 729
8 478 25 3 730
478 8 2 1 731
8 378 1 1 732
8 378 2 2 733
8 378 2 3 734
378 8 1 1 735
8 2909 1 1 736
8 2909 2 2 737
8 2909 2 3 738
2909 8 1 1 739
8 4001 1 1 740
8 4001 2 2 741
8 4001 2 3 742
4001 8 1 1 743
8 3711 1 1 744
8 3711 2 2 745
8 3711 2 3 746
3711 8 1 1 747
8 800 1 1 748
8 800 2 2 749
8 800 2 3 750
800 8 1 1 751
8 2860 1 1 752
8 2860 2 2 753
8 2860 2 3 754
2860 8 1 1 755
8 1937 6 1 756
8 1937 24 2 757
8 1937 30 3 758
1937 8 3 1 759
8 2971 1 1 760
8 2971 2 2 761
8 2971 2 3 762
2971 8 1 1 763
8 786 1 1 764
8 786 2 2 765
8 786 2 3 766
786 8 1 1 767
8 3110 1 1 768
8 3110 2 2 769
8 3110 2 3 770
3110 8 1 1 771
8 1646 1 1 772
8 1646 2 2 773
8 1646 2 3 774
1646 8 1 1 775
8 581 1 1 776
8 581 2 2 777
8 581 2 3 778
581 8 1 1 779
8 2910 2 1 780
8 2910 9 2 781
8 2910 11 3 782
2910 8 1 1 783
8 179 1 1 784
8 179 2 2 785
8 179 2 3 786
179 8 1 1 787
8 403 1 1 788
8 403 2 2 789
8 403 2 3 790
403 8 1 1 791
8 3879 1 1 792
8 3879 2 2 793
8 3879 2 3 794
3879 8 1 1 795
8 4016 1 1 796
8 4016 2 2 797
8 4016 2 3 798
4016 8 1 1 799
8 3305 1 1 800
8 3305 2 2 801
8 3305 2 3 802
3305 8 1 1 803
8 3205 1 1 804
8 3205 2 2 805
8 3205 2 3 806
3205 8 1 1 807
8 608 1 1 808
8 608 2 2 809
8 608 2 3 810
608 8 1 1 811
8 589 3 1 812
8 589 11 2 813
8 589 14 3 814
589 8 1 1 815
8 299 10 1 816
8 299 42 2 817
8 299 52 3 818
299 8 6 1 819
8 310 6 1 820
8 310 24 2 821
8 310 30 3 822
310 8 3 1 823
8 853 1 1 824
8 853 2 2 825
8 853 2 3 826
853 8 1 1 827
8 3820 1 1 828
8 3820 2 2 829
8 3820 2 3 830
3820 8 1 1 831
8 3998 7 1 832
8 3998 29 2 833
8 3998 36 3 834
3998 8 4 1 835
8 130 11 1 836
8 130 44 2 837
8 130 56 3 838
130 8 6 1 839
8 3216 1 1 840
8 3216 2 2 841
8 3216 2 3 842
3216 8 1 1 843
8 3317 1 1 844
8 3317 2 2 845
8 3317 2 3 846
3317 8 1 1 847
8 3089 1 1 848
8 3089 2 2 849
8 3089 2 3 850
3089 8 1 1 851
8 2912 1 1 852
8 2912 2 2 853
8 2912 2 3 854
2912 8 1 1 855
8 4030 1 1 856
8 4030 2 2 857
8 4030 2 3 858
4030 8 1 1 859
8 3203 1 1 860
8 3203 2 2 861
8 3203 2 3 862
3203 8 1 1 863
8 4031 1 1 864
8 4031 2 2 865
8 4031 2 3 866
4031 8 1 1 867
8 26 8 1 868
8 26 31 2 869
8 26 39 3 870
26 8 4 1 871
8 847 3 1 872
8 847 11 2 873
8 847 14 3 874
847 8 1 1 875
8 1454 1 1 876
8 1454 2 2 877
8 1454 2 3 878
1454 8 1 1 879
8 2861 1 1 880
8 2861 2 2 881
8 2861 2 3 882
2861 8 1 1 883
8 385 1 1 884
8 385 2 2 885
8 385 2 3 886
385 8 1 1 887
8 627 4 1 888
8 627 14 2 889
8 627 18 3 890
627 8 1 1 891
8 89 1 1 892
8 89 2 2 893
8 89 2 3 894
89 8 1 1 895
8 904 3 1 896
8 904 13 2 897
8 904 16 3 898
904 8 1 1 899
8 689 1 1 900
8 689 2 2 901
8 689 2 3 902
689 8 1 1 903
8 3056 1 1 904
8 3056 2 2 905
8 3056 2 3 906
3056 8 1 1 907
8 3104 1 1 908
8 3104 2 2 909
8 3104 2 3 910
3104 8 1 1 911
8 1019 1 1 912
8 1019 2 2 913
8 1019 2 3 914
1019 8 1 1 915
8 362 5 1 916
8 362 20 2 917
8 362 26 3 918
362 8 2 1 919
8 4741 1 1 920
8 4741 2 2 921
8 4741 2 3 922
4741 8 1 1 923
8 288 3 1 924
8 288 12 2 925
8 288 15 3 926
288 8 1 1 927
8 4038 1 1 928
8 4038 2 2 929
8 4038 2 3 930
4038 8 1 1 931
8 3200 1 1 932
8 3200 2 2 933
8 3200 2 3 934
3200 8 1 1 935
8 808 1 1 936
8 808 2 2 937
8 808 2 3 938
808 8 1 1 939
8 1530 1 1 940
8 1530 2 2 941
8 1530 2 3 942
1530 8 1 1 943
8 231 1 1 944
8 231 2 2 945
8 231 2 3 946
231 8 1 1 947
8 214 11 1 948
8 214 44 2 949
8 214 55 3 950
214 8 6 1 951
8 1496 1 1 952
8 1496 2 2 953
8 1496 2 3 954
1496 8 1 1 955
8 1495 1 1 956
8 1495 2 2 957
8 1495 2 3 958
1495 8 1 1 959
8 550 1 1 960
8 550 2 2 961
8 550 2 3 962
550 8 1 1 963
8 848 1 1 964
8 848 2 2 965
8 848 2 3 966
848 8 1 1 967
8 404 2 1 968
8 404 9 2 969
8 404 11 3 970
404 8 1 1 971
8 93 7 1 972
8 93 29 2 973
8 93 36 3 974
93 8 4 1 975
8 1647 1 1 976
8 1647 2 2 977
8 1647 2 3 978
1647 8 1 1 979
8 119 16 1 980
8 119 64 2 981
8 119 80 3 982
119 8 8 1 983
8 143 10 1 984
8 143 38 2 985
8 143 48 3 986
143 8 5 1 987
8 469 1 1 988
8 469 2 2 989
8 469 2 3 990
469 8 1 1 991
8 379 1 1 992
8 379 2 2 993
8 379 2 3 994
379 8 1 1 995
8 1472 1 1 996
8 1472 2 2 997
8 1472 2 3 998
1472 8 1 1 999
8 508 4 1 1000
8 508 15 2 1001
8 508 19 3 1002
508 8 1 1 1003
8 9 15 1 1004
8 9 59 2 1005
8 9 74 3 1006
9 8 7 1 1007
8 956 1 1 1008
8 956 2 2 1009
8 956 2 3 1010
956 8 1 1 1011
8 237 3 1 1012
8 237 13 2 1013
8 237 16 3 1014
237 8 1 1 1015
8 4164 4 1 1016
8 4164 16 2 1017
8 4164 20 3 1018
4164 8 2 1 1019
8 4255 1 1 1020
8 4255 2 2 1021
8 4255 2 3 1022
4255 8 1 1 1023
8 4991 1 1 1024
8 4991 2 2 1025
8 4991 2 3 1026
4991 8 1 1 1027
8 216 1 1 1028
8 216 2 2 1029
8 216 2 3 1030
216 8 1 1 1031
8 4289 1 1 1032
8 4289 2 2 1033
8 4289 2 3 1034
4289 8 1 1 1035
8 4347 1 1 1036
8 4347 2 2 1037
8 4347 2 3 1038
4347 8 1 1 1039
8 3069 3 1 1040
8 3069 12 2 1041
8 3069 15 3 1042
3069 8 1 1 1043
8 4669 1 1 1044
8 4669 2 2 1045
8 4669 2 3 1046
4669 8 1 1 1047
8 4995 1 1 1048
8 4995 2 2 1049
8 4995 2 3 1050
4995 8 1 1 1051
8 4739 3 1 1052
8 4739 12 2 1053
8 4739 14 3 1054
4739 8 1 1 1055
8 1265 3 1 1056
8 1265 11 2 1057
8 1265 14 3 1058
1265 8 1 1 1059
8 3062 1 1 1060
8 3062 2 2 1061
8 3062 2 3 1062
3062 8 1 1 1063
8 518 1 1 1064
8 518 2 2 1065
8 518 2 3 1066
518 8 1 1 1067
8 890 7 1 1068
8 890 28 2 1069
8 890 34 3 1070
890 8 3 1 1071
8 1004 1 1 1072
8 1004 2 2 1073
8 1004 2 3 1074
1004 8 1 1 1075
8 700 3 1 1076
8 700 12 2 1077
8 700 15 3 1078
700 8 1 1 1079
8 809 4 1 1080
8 809 15 2 1081
8 809 19 3 1082
809 8 1 1 1083
8 2282 1 1 1084
8 2282 2 2 1085
8 2282 2 3 1086
2282 8 1 1 1087
8 1567 1 1 1088
8 1567 2 2 1089
8 1567 2 3 1090
1567 8 1 1 1091
8 1094 6 1 1092
8 1094 23 2 1093
8 1094 28 3 1094
1094 8 3 1 1095
8 1101 1 1 1096
8 1101 2 2 1097
8 1101 2 3 1098
1101 8 1 1 1099
8 898 1 1 1100
8 898 2 2 1101
8 898 2 3 1102
898 8 1 1 1103
8 703 1 1 1104
8 703 2 2 1105
8 703 2 3 1106
703 8 1 1 1107
8 1484 1 1 1108
8 1484 2 2 1109
8 1484 2 3 1110
1484 8 1 1 1111
8 405 1 1 1112
8 405 2 2 1113
8 405 2 3 1114
405 8 1 1 1115
8 274 1 1 1116
8 274 2 2 1117
8 274 2 3 1118
274 8 1 1 1119
8 281 4 1 1120
8 281 18 2 1121
8 281 22 3 1122
281 8 2 1 1123
8 210 4 1 1124
8 210 16 2 1125
8 210 20 3 1126
210 8 2 1 1127
8 856 1 1 1128
8 856 2 2 1129
8 856 2 3 1130
856 8 1 1 1131
8 399 3 1 1132
8 399 11 2 1133
8 399 13 3 1134
399 8 1 1 1135
8 1390 4 1 1136
8 1390 17 2 1137
8 1390 21 3 1138
1390 8 2 1 1139
8 671 1 1 1140
8 671 2 2 1141
8 671 2 3 1142
671 8 1 1 1143
8 286 1 1 1144
8 286 2 2 1145
8 286 2 3 1146
286 8 1 1 1147
8 433 6 1 1148
8 433 22 2 1149
8 433 28 3 1150
433 8 2 1 1151
8 1259 1 1 1152
8 1259 2 2 1153
8 1259 2 3 1154
1259 8 1 1 1155
8 232 10 1 1156
8 232 41 2 1157
8 232 52 3 1158
232 8 5 1 1159
8 1636 1 1 1160
8 1636 2 2 1161
8 1636 2 3 1162
1636 8 1 1 1163
8 587 5 1 1164
8 587 21 2 1165
8 587 26 3 1166
587 8 2 1 1167
8 126 5 1 1168
8 126 20 2 1169
8 126 24 3 1170
126 8 2 1 1171
8 676 1 1 1172
8 676 2 2 1173
8 676 2 3 1174
676 8 1 1 1175
8 836 3 1 1176
8 836 13 2 1177
8 836 16 3 1178
836 8 1 1 1179
8 1491 4 1 1180
8 1491 14 2 1181
8 1491 18 3 1182
1491 8 1 1 1183
8 1348 1 1 1184
8 1348 2 2 1185
8 1348 2 3 1186
1348 8 1 1 1187
8 170 12 1 1188
8 170 49 2 1189
8 170 62 3 1190
170 8 6 1 1191
8 610 5 1 1192
8 610 21 2 1193
8 610 26 3 1194
610 8 2 1 1195
8 17 11 1 1196
8 17 42 2 1197
8 17 53 3 1198
17 8 6 1 1199
8 1347 5 1 1200
8 1347 20 2 1201
8 1347 26 3 1202
1347 8 2 1 1203
8 591 4 1 1204
8 591 17 2 1205
8 591 21 3 1206
591 8 2 1 1207
8 131 1 1 1208
8 131 2 2 1209
8 131 2 3 1210
131 8 1 1 1211
8 294 4 1 1212
8 294 17 2 1213
8 294 22 3 1214
294 8 2 1 1215
8 530 19 1 1216
8 530 76 2 1217
8 530 95 3 1218
530 8 10 1 1219
8 415 10 1 1220
8 415 38 2 1221
8 415 48 3 1222
415 8 5 1 1223
8 277 4 1 1224
8 277 17 2 1225
8 277 22 3 1226
277 8 2 1 1227
8 970 1 1 1228
8 970 2 2 1229
8 970 2 3 1230
970 8 1 1 1231
8 55 6 1 1232
8 55 23 2 1233
8 55 29 3 1234
55 8 3 1 1235
8 1486 3 1 1236
8 1486 12 2 1237
8 1486 16 3 1238
1486 8 1 1 1239
8 229 7 1 1240
8 229 28 2 1241
8 229 34 3 1242
229 8 3 1 1243
8 852 1 1 1244
8 852 2 2 1245
8 852 2 3 1246
852 8 1 1 1247
8 198 1 1 1248
8 198 2 2 1249
8 198 2 3 1250
198 8 1 1 1251
8 603 1 1 1252
8 603 2 2 1253
8 603 2 3 1254
603 8 1 1 1255
8 29 6 1 1256
8 29 23 2 1257
8 29 28 3 1258
29 8 3 1 1259
8 842 1 1 1260
8 842 2 2 1261
8 842 2 3 1262
842 8 1 1 1263
8 580 1 1 1264
8 580 2 2 1265
8 580 2 3 1266
580 8 1 1 1267
8 18 8 1 1268
8 18 33 2 1269
8 18 41 3 1270
18 8 4 1 1271
8 202 5 1 1272
8 202 21 2 1273
8 202 26 3 1274
202 8 2 1 1275
8 701 3 1 1276
8 701 11 2 1277
8 701 14 3 1278
701 8 1 1 1279
8 549 3 1 1280
8 549 13 2 1281
8 549 16 3 1282
549 8 1 1 1283
8 1706 6 1 1284
8 1706 23 2 1285
8 1706 29 3 1286
1706 8 3 1 1287
8 882 4 1 1288
8 882 14 2 1289
8 882 18 3 1290
882 8 1 1 1291
8 762 1 1 1292
8 762 2 2 1293
8 762 2 3 1294
762 8 1 1 1295
8 767 1 1 1296
