7628
8 4819 2 2 1
8 4819 3 3 1
4819 8 1 1 0
8 4825 1 1 1
8 4825 2 2 1
8 4825 3 3 1
4825 8 1 1 0
8 4879 1 1 1
8 4879 2 2 1
8 4879 3 3 1
4879 8 1 1 0
8 4826 1 1 1
8 4826 2 2 1
8 4826 3 3 1
4826 8 1 1 0
8 4835 1 1 1
8 4835 2 2 1
8 4835 3 3 1
4835 8 1 1 0
8 1084 1 1 1
8 1084 10 2 1
8 1084 36 3 1
1084 8 1 1 0
8 697 1 1 1
8 697 2 2 1
8 697 3 3 1
697 8 1 1 0
8 553 1 1 1
8 553 2 2 1
8 553 3 3 1
553 8 1 1 0
8 794 1 1 1
8 794 2 2 1
8 794 3 3 1
794 8 1 1 0
8 3536 1 1 1
8 3536 2 2 1
8 3536 3 3 1
3536 8 1 1 0
8 718 1 1 1
8 718 10 2 1
8 718 36 3 1
718 8 1 1 0
8 528 1 1 1
8 528 2 2 1
8 528 3 3 1
528 8 1 1 0
8 980 1 1 1
8 980 2 2 1
8 980 3 3 1
980 8 1 1 0
8 637 3 1 1
8 637 11 2 1
8 637 41 3 1
637 8 3 1 0
8 894 1 1 1
8 894 2 2 1
8 894 3 3 1
894 8 1 1 0
8 2277 4 1 1
8 2277 16 2 1
8 2277 59 3 1
2277 8 4 1 0
8 4085 1 1 1
8 4085 2 2 1
8 4085 3 3 1
4085 8 1 1 0
8 1697 1 1 1
8 1697 2 2 1
8 1697 3 3 1
1697 8 1 1 0
8 1061 1 1 1
8 1061 9 2 1
8 1061 34 3 1
1061 8 1 1 0
8 889 1 1 1
8 889 2 2 1
8 889 3 3 1
889 8 1 1 0
8 843 3 1 1
8 843 13 2 1
8 843 49 3 1
843 8 3 1 0
8 1591 1 1 1
8 1591 2 2 1
8 1591 3 3 1
1591 8 1 1 0
8 1054 1 1 1
8 1054 7 2 1
8 1054 26 3 1
1054 8 1 1 0
8 1450 1 1 1
8 1450 2 2 1
8 1450 3 3 1
1450 8 1 1 0
8 605 1 1 1
8 605 2 2 1
8 605 3 3 1
605 8 1 1 0
8 1072 5 1 1
8 1072 21 2 1
8 1072 78 3 1
1072 8 5 1 0
8 924 1 1 1
8 924 2 2 1
8 924 3 3 1
924 8 1 1 0
8 720 1 1 1
8 720 2 2 1
8 720 3 3 1
720 8 1 1 0
8 31 3 1 1
8 31 10 2 1
8 31 38 3 1
31 8 3 1 0
8 307 1 1 1
8 307 7 2 1
8 307 26 3 1
307 8 1 1 0
8 316 1 1 1
8 316 2 2 1
8 316 3 3 1
316 8 1 1 0
8 111 1 1 1
8 111 2 2 1
8 111 3 3 1
111 8 1 1 0
8 1016 1 1 1
8 1016 2 2 1
8 1016 3 3 1
1016 8 1 1 0
8 558 1 1 1
8 558 7 2 1
8 558 26 3 1
558 8 1 1 0
8 355 3 1 1
8 355 13 2 1
8 355 47 3 1
355 8 3 1 0
8 1102 1 1 1
8 1102 2 2 1
8 1102 3 3 1
1102 8 1 1 0
8 529 1 1 1
8 529 2 2 1
8 529 3 3 1
529 8 1 1 0
8 1346 1 1 1
8 1346 2 2 1
8 1346 3 3 1
1346 8 1 1 0
8 1349 1 1 1
8 1349 2 2 1
8 1349 3 3 1
1349 8 1 1 0
8 91 15 1 1
8 91 61 2 1
8 91 229 3 1
91 8 15 1 0
8 245 4 1 1
8 245 14 2 1
8 245 53 3 1
245 8 4 1 0
8 472 1 1 1
8 472 2 2 1
8 472 3 3 1
472 8 1 1 0
8 1021 1 1 1
8 1021 9 2 1
8 1021 35 3 1
1021 8 1 1 0
8 401 1 1 1
8 401 2 2 1
8 401 3 3 1
401 8 1 1 0
8 1681 1 1 1
8 1681 2 2 1
8 1681 3 3 1
1681 8 1 1 0
8 1446 1 1 1
8 1446 2 2 1
8 1446 24 3 1
1446 8 1 1 0
8 590 3 1 1
8 590 11 2 1
8 590 42 3 1
590 8 3 1 0
8 500 1 1 1
8 500 2 2 1
8 500 3 3 1
500 8 1 1 0
8 1604 1 1 1
8 1604 2 2 1
8 1604 3 3 1
1604 8 1 1 0
8 175 4 1 1
8 175 15 2 1
8 175 56 3 1
175 8 4 1 0
8 347 1 1 1
8 347 2 2 1
8 347 3 3 1
347 8 1 1 0
8 145 3 1 1
8 145 13 2 1
8 145 49 3 1
145 8 3 1 0
8 275 1 1 1
8 275 9 2 1
8 275 35 3 1
275 8 1 1 0
8 1242 1 1 1
8 1242 7 2 1
8 1242 26 3 1
1242 8 1 1 0
8 774 1 1 1
8 774 2 2 1
8 774 3 3 1
774 8 1 1 0
8 457 1 1 1
8 457 2 2 1
8 457 3 3 1
457 8 1 1 0
8 984 1 1 1
8 984 2 2 1
8 984 3 3 1
984 8 1 1 0
8 4080 1 1 1
8 4080 2 2 1
8 4080 3 3 1
4080 8 1 1 0
8 2627 1 1 1
8 2627 2 2 1
8 2627 3 3 1
2627 8 1 1 0
8 4673 1 1 1
8 4673 2 2 1
8 4673 3 3 1
4673 8 1 1 0
8 1693 1 1 1
8 1693 7 2 1
8 1693 25 3 1
1693 8 1 1 0
8 3080 1 1 1
8 3080 9 2 1
8 3080 32 3 1
3080 8 1 1 0
8 14 4 1 1
8 14 16 2 1
8 14 60 3 1
14 8 4 1 0
8 4118 1 1 1
8 4118 2 2 1
8 4118 3 3 1
4118 8 1 1 0
8 3315 1 1 1
8 3315 2 2 1
8 3315 3 3 1
3315 8 1 1 0
8 4159 1 1 1
8 4159 2 2 1
8 4159 3 3 1
4159 8 1 1 0
8 58 5 1 1
8 58 21 2 1
8 58 78 3 1
58 8 5 1 0
8 35 1 1 1
8 35 2 2 1
8 35 3 3 1
35 8 1 1 0
8 1924 3 1 1
8 1924 11 2 1
8 1924 42 3 1
1924 8 3 1 0
8 861 1 1 1
8 861 2 2 1
8 861 3 3 1
861 8 1 1 0
8 260 6 1 1
8 260 23 2 1
8 260 87 3 1
260 8 6 1 0
8 4467 1 1 1
8 4467 2 2 1
8 4467 3 3 1
4467 8 1 1 0
8 2745 1 1 1
8 2745 2 2 1
8 2745 3 3 1
2745 8 1 1 0
8 4508 1 1 1
8 4508 2 2 1
8 4508 3 3 1
4508 8 1 1 0
8 2677 1 1 1
8 2677 2 2 1
8 2677 3 3 1
2677 8 1 1 0
8 2685 1 1 1
8 2685 2 2 1
8 2685 3 3 1
2685 8 1 1 0
8 2687 1 1 1
8 2687 2 2 1
8 2687 3 3 1
2687 8 1 1 0
8 2721 1 1 1
8 2721 2 2 1
8 2721 3 3 1
2721 8 1 1 0
8 2747 1 1 1
8 2747 2 2 1
8 2747 3 3 1
2747 8 1 1 0
8 2680 1 1 1
8 2680 2 2 1
8 2680 3 3 1
2680 8 1 1 0
8 478 3 1 1
8 478 12 2 1
8 478 47 3 1
478 8 3 1 0
8 378 1 1 1
8 378 2 2 1
8 378 3 3 1
378 8 1 1 0
8 2909 1 1 1
8 2909 2 2 1
8 2909 3 3 1
2909 8 1 1 0
8 4001 1 1 1
8 4001 2 2 1
8 4001 3 3 1
4001 8 1 1 0
8 3711 1 1 1
8 3711 2 2 1
8 3711 3 3 1
3711 8 1 1 0
8 800 1 1 1
8 800 2 2 1
8 800 3 3 1
800 8 1 1 0
8 2860 1 1 1
8 2860 2 2 1
8 2860 3 3 1
2860 8 1 1 0
8 1937 4 1 1
8 1937 15 2 1
8 1937 56 3 1
1937 8 4 1 0
8 2971 1 1 1
8 2971 2 2 1
8 2971 3 3 1
2971 8 1 1 0
8 786 1 1 1
8 786 2 2 1
8 786 3 3 1
786 8 1 1 0
8 3110 1 1 1
8 3110 2 2 1
8 3110 3 3 1
3110 8 1 1 0
8 1646 1 1 1
8 1646 2 2 1
8 1646 3 3 1
1646 8 1 1 0
8 581 1 1 1
8 581 2 2 1
8 581 3 3 1
581 8 1 1 0
8 2910 1 1 1
8 2910 2 2 1
8 2910 24 3 1
2910 8 1 1 0
8 179 1 1 1
8 179 2 2 1
8 179 3 3 1
179 8 1 1 0
8 403 1 1 1
8 403 2 2 1
8 403 3 3 1
403 8 1 1 0
8 3879 1 1 1
8 3879 2 2 1
8 3879 3 3 1
3879 8 1 1 0
8 4016 1 1 1
8 4016 2 2 1
8 4016 3 3 1
4016 8 1 1 0
8 3305 1 1 1
8 3305 2 2 1
8 3305 3 3 1
3305 8 1 1 0
8 3205 1 1 1
8 3205 2 2 1
8 3205 3 3 1
3205 8 1 1 0
8 608 1 1 1
8 608 2 2 1
8 608 3 3 1
608 8 1 1 0
8 589 1 1 1
8 589 7 2 1
8 589 27 3 1
589 8 1 1 0
8 299 7 1 1
8 299 26 2 1
8 299 98 3 1
299 8 7 1 0
8 310 4 1 1
8 310 15 2 1
8 310 56 3 1
310 8 4 1 0
8 853 1 1 1
8 853 2 2 1
8 853 3 3 1
853 8 1 1 0
8 3820 1 1 1
8 3820 2 2 1
8 3820 3 3 1
3820 8 1 1 0
8 3998 5 1 1
8 3998 18 2 1
8 3998 68 3 1
3998 8 5 1 0
8 130 7 1 1
8 130 28 2 1
8 130 104 3 1
130 8 7 1 0
8 3216 1 1 1
8 3216 2 2 1
8 3216 3 3 1
3216 8 1 1 0
8 3317 1 1 1
8 3317 2 2 1
8 3317 3 3 1
3317 8 1 1 0
8 3089 1 1 1
8 3089 2 2 1
8 3089 3 3 1
3089 8 1 1 0
8 2912 1 1 1
8 2912 2 2 1
8 2912 3 3 1
2912 8 1 1 0
8 4030 1 1 1
8 4030 2 2 1
8 4030 3 3 1
4030 8 1 1 0
8 3203 1 1 1
8 3203 2 2 1
8 3203 3 3 1
3203 8 1 1 0
8 4031 1 1 1
8 4031 2 2 1
8 4031 3 3 1
4031 8 1 1 0
8 26 5 1 1
8 26 19 2 1
8 26 73 3 1
26 8 5 1 0
8 847 1 1 1
8 847 7 2 1
8 847 27 3 1
847 8 1 1 0
8 1454 1 1 1
8 1454 2 2 1
8 1454 3 3 1
1454 8 1 1 0
8 2861 1 1 1
8 2861 2 2 1
8 2861 3 3 1
2861 8 1 1 0
8 385 1 1 1
8 385 2 2 1
8 385 3 3 1
385 8 1 1 0
8 627 1 1 1
8 627 9 2 1
8 627 34 3 1
627 8 1 1 0
8 89 1 1 1
8 89 2 2 1
8 89 3 3 1
89 8 1 1 0
8 904 1 1 1
8 904 8 2 1
8 904 32 3 1
904 8 1 1 0
8 689 1 1 1
8 689 2 2 1
8 689 3 3 1
689 8 1 1 0
8 3056 1 1 1
8 3056 2 2 1
8 3056 3 3 1
3056 8 1 1 0
8 3104 1 1 1
8 3104 2 2 1
8 3104 3 3 1
3104 8 1 1 0
8 1019 1 1 1
8 1019 2 2 1
8 1019 3 3 1
1019 8 1 1 0
8 362 3 1 1
8 362 13 2 1
8 362 48 3 1
362 8 3 1 0
8 4741 1 1 1
8 4741 2 2 1
8 4741 3 3 1
4741 8 1 1 0
8 288 1 1 1
8 288 8 2 1
8 288 29 3 1
288 8 1 1 0
8 4038 1 1 1
8 4038 2 2 1
8 4038 3 3 1
4038 8 1 1 0
8 3200 1 1 1
8 3200 2 2 1
8 3200 3 3 1
3200 8 1 1 0
8 808 1 1 1
8 808 2 2 1
8 808 3 3 1
808 8 1 1 0
8 1530 1 1 1
8 1530 2 2 1
8 1530 3 3 1
1530 8 1 1 0
8 231 1 1 1
8 231 2 2 1
8 231 3 3 1
231 8 1 1 0
8 214 7 1 1
8 214 27 2 1
8 214 103 3 1
214 8 7 1 0
8 1496 1 1 1
8 1496 2 2 1
8 1496 3 3 1
1496 8 1 1 0
8 1495 1 1 1
8 1495 2 2 1
8 1495 3 3 1
1495 8 1 1 0
8 550 1 1 1
8 550 2 2 1
8 550 3 3 1
550 8 1 1 0
8 848 1 1 1
8 848 2 2 1
8 848 3 3 1
848 8 1 1 0
8 404 1 1 1
8 404 2 2 1
8 404 24 3 1
404 8 1 1 0
8 93 5 1 1
8 93 18 2 1
8 93 68 3 1
93 8 5 1 0
8 1647 1 1 1
8 1647 2 2 1
8 1647 3 3 1
1647 8 1 1 0
8 119 10 1 1
8 119 40 2 1
8 119 149 3 1
119 8 10 1 0
8 143 6 1 1
8 143 24 2 1
8 143 89 3 1
143 8 6 1 0
8 469 1 1 1
8 469 2 2 1
8 469 3 3 1
469 8 1 1 0
8 379 1 1 1
8 379 2 2 1
8 379 3 3 1
379 8 1 1 0
8 1472 1 1 1
8 1472 2 2 1
8 1472 3 3 1
1472 8 1 1 0
8 508 1 1 1
8 508 10 2 1
8 508 37 3 1
508 8 1 1 0
8 9 9 1 1
8 9 37 2 1
8 9 139 3 1
9 8 9 1 0
8 956 1 1 1
8 956 2 2 1
8 956 3 3 1
956 8 1 1 0
8 237 1 1 1
8 237 8 2 1
8 237 32 3 1
237 8 1 1 0
8 4164 3 1 1
8 4164 10 2 1
8 4164 38 3 1
4164 8 3 1 0
8 4255 1 1 1
8 4255 2 2 1
8 4255 3 3 1
4255 8 1 1 0
8 4991 1 1 1
8 4991 2 2 1
8 4991 3 3 1
4991 8 1 1 0
8 216 1 1 1
8 216 2 2 1
8 216 3 3 1
216 8 1 1 0
8 4289 1 1 1
8 4289 2 2 1
8 4289 3 3 1
4289 8 1 1 0
8 4347 1 1 1
8 4347 2 2 1
8 4347 3 3 1
4347 8 1 1 0
8 3069 1 1 1
8 3069 8 2 1
8 3069 29 3 1
3069 8 1 1 0
8 4669 1 1 1
8 4669 2 2 1
8 4669 3 3 1
4669 8 1 1 0
8 4995 1 1 1
8 4995 2 2 1
8 4995 3 3 1
4995 8 1 1 0
8 4739 1 1 1
8 4739 7 2 1
8 4739 28 3 1
4739 8 1 1 0
8 1265 1 1 1
8 1265 7 2 1
8 1265 26 3 1
1265 8 1 1 0
8 3062 1 1 1
8 3062 2 2 1
8 3062 3 3 1
3062 8 1 1 0
8 518 1 1 1
8 518 2 2 1
8 518 3 3 1
518 8 1 1 0
8 890 4 1 1
8 890 17 2 1
8 890 65 3 1
890 8 4 1 0
8 1004 1 1 1
8 1004 2 2 1
8 1004 3 3 1
1004 8 1 1 0
8 700 1 1 1
8 700 8 2 1
8 700 29 3 1
700 8 1 1 0
8 809 1 1 1
8 809 10 2 1
8 809 37 3 1
809 8 1 1 0
8 2282 1 1 1
8 2282 2 2 1
8 2282 3 3 1
2282 8 1 1 0
8 1567 1 1 1
8 1567 2 2 1
8 1567 3 3 1
1567 8 1 1 0
8 1094 4 1 1
8 1094 14 2 1
8 1094 53 3 1
1094 8 4 1 0
8 1101 1 1 1
8 1101 2 2 1
8 1101 3 3 1
1101 8 1 1 0
8 898 1 1 1
8 898 2 2 1
8 898 3 3 1
898 8 1 1 0
8 703 1 1 1
8 703 2 2 1
8 703 3 3 1
703 8 1 1 0
8 1484 1 1 1
8 1484 2 2 1
8 1484 3 3 1
1484 8 1 1 0
8 405 1 1 1
8 405 2 2 1
8 405 3 3 1
405 8 1 1 0
8 274 1 1 1
8 274 2 2 1
8 274 3 3 1
274 8 1 1 0
8 281 3 1 1
8 281 11 2 1
8 281 41 3 1
281 8 3 1 0
8 210 3 1 1
8 210 10 2 1
8 210 38 3 1
210 8 3 1 0
8 856 1 1 1
8 856 2 2 1
8 856 3 3 1
856 8 1 1 0
8 399 1 1 1
8 399 7 2 1
8 399 25 3 1
399 8 1 1 0
8 1390 3 1 1
8 1390 10 2 1
8 1390 39 3 1
1390 8 3 1 0
8 671 1 1 1
8 671 2 2 1
8 671 3 3 1
671 8 1 1 0
8 286 1 1 1
8 286 2 2 1
8 286 3 3 1
286 8 1 1 0
8 433 3 1 1
8 433 14 2 1
8 433 52 3 1
433 8 3 1 0
8 1259 1 1 1
8 1259 2 2 1
8 1259 3 3 1
1259 8 1 1 0
8 232 6 1 1
8 232 26 2 1
8 232 97 3 1
232 8 6 1 0
8 1636 1 1 1
8 1636 2 2 1
8 1636 3 3 1
1636 8 1 1 0
8 587 3 1 1
8 587 13 2 1
8 587 49 3 1
587 8 3 1 0
8 126 3 1 1
8 126 12 2 1
8 126 46 3 1
126 8 3 1 0
8 676 1 1 1
8 676 2 2 1
8 676 3 3 1
676 8 1 1 0
8 836 1 1 1
8 836 8 2 1
8 836 31 3 1
836 8 1 1 0
8 1491 1 1 1
8 1491 9 2 1
8 1491 35 3 1
1491 8 1 1 0
8 1348 1 1 1
8 1348 2 2 1
8 1348 3 3 1
1348 8 1 1 0
8 170 8 1 1
8 170 31 2 1
8 170 115 3 1
170 8 8 1 0
8 610 3 1 1
8 610 13 2 1
8 610 49 3 1
610 8 3 1 0
8 17 7 1 1
8 17 26 2 1
8 17 99 3 1
17 8 7 1 0
8 1347 3 1 1
8 1347 13 2 1
8 1347 48 3 1
1347 8 3 1 0
8 591 3 1 1
8 591 10 2 1
8 591 39 3 1
591 8 3 1 0
8 131 1 1 1
8 131 2 2 1
8 131 3 3 1
131 8 1 1 0
8 294 3 1 1
8 294 11 2 1
8 294 40 3 1
294 8 3 1 0
8 530 12 1 1
8 530 47 2 1
8 530 178 3 1
530 8 12 1 0
8 415 6 1 1
8 415 24 2 1
8 415 90 3 1
415 8 6 1 0
8 277 3 1 1
8 277 11 2 1
8 277 40 3 1
277 8 3 1 0
8 970 1 1 1
8 970 2 2 1
8 970 3 3 1
970 8 1 1 0
8 55 4 1 1
8 55 14 2 1
8 55 54 3 1
55 8 4 1 0
8 1486 1 1 1
8 1486 8 2 1
8 1486 30 3 1
1486 8 1 1 0
8 229 4 1 1
8 229 17 2 1
8 229 65 3 1
229 8 4 1 0
8 852 1 1 1
8 852 2 2 1
8 852 3 3 1
852 8 1 1 0
8 198 1 1 1
8 198 2 2 1
8 198 3 3 1
198 8 1 1 0
8 603 1 1 1
8 603 2 2 1
8 603 3 3 1
603 8 1 1 0
8 29 4 1 1
8 29 14 2 1
8 29 53 3 1
29 8 4 1 0
8 842 1 1 1
8 842 2 2 1
8 842 3 3 1
842 8 1 1 0
8 580 1 1 1
8 580 2 2 1
8 580 3 3 1
580 8 1 1 0
8 18 5 1 1
8 18 21 2 1
8 18 77 3 1
18 8 5 1 0
8 202 3 1 1
8 202 13 2 1
8 202 50 3 1
202 8 3 1 0
8 701 1 1 1
8 701 7 2 1
8 701 26 3 1
701 8 1 1 0
8 549 1 1 1
8 549 8 2 1
8 549 31 3 1
549 8 1 1 0
8 1706 4 1 1
8 1706 14 2 1
8 1706 54 3 1
1706 8 4 1 0
8 882 1 1 1
8 882 9 2 1
8 882 34 3 1
882 8 1 1 0
8 762 1 1 1
8 762 2 2 1
8 762 3 3 1
762 8 1 1 0
8 767 1 1 1
8 767 2 2 1
8 767 3 3 1
767 8 1 1 0
8 272 3 1 1
8 272 12 2 1
8 272 46 3 1
272 8 3 1 0
8 1107 3 1 1
8 1107 12 2 1
8 1107 44 3 1
1107 8 3 1 0
8 263 1 1 1
8 263 2 2 1
8 263 3 3 1
263 8 1 1 0
8 484 8 1 1
8 484 30 2 1
8 484 113 3 1
484 8 8 1 0
8 620 1 1 1
8 620 2 2 1
8 620 3 3 1
620 8 1 1 0
8 1086 1 1 1
8 1086 2 2 1
8 1086 3 3 1
1086 8 1 1 0
8 960 4 1 1
8 960 16 2 1
